date,value
2022-04-21 04:00:00,91.12234035631853
2022-04-21 08:00:00,90.2931228330959
2022-04-21 12:00:00,89.99391045724468
2022-04-21 16:00:00,90.33517388864824
2022-04-21 20:00:00,91.3207190157706
2022-04-22 00:00:00,90.85154477792531
2022-04-22 04:00:00,90.67588580126149
2022-04-22 08:00:00,89.57955082725546
2022-04-22 12:00:00,88.39334420317479
2022-04-22 16:00:00,89.21587002556899
2022-04-22 20:00:00,90.5821100541398
2022-04-23 00:00:00,90.52009993255949
2022-04-23 04:00:00,91.53363283045151
2022-04-23 08:00:00,91.90526885549913
2022-04-23 12:00:00,91.27014910089402
2022-04-23 16:00:00,91.64154470640243
2022-04-23 20:00:00,93.1895812728684
2022-04-24 00:00:00,93.16375523375844
2022-04-24 04:00:00,94.73839888957245
2022-04-24 08:00:00,92.12865378548271
2022-04-24 12:00:00,92.96055628985793
2022-04-24 16:00:00,93.0576033580961
2022-04-24 20:00:00,92.76859600763024
2022-04-25 00:00:00,92.87035678416574
2022-04-25 04:00:00,90.89278786956484
2022-04-25 08:00:00,90.68311598172734
2022-04-25 12:00:00,91.05022855323908
2022-04-25 16:00:00,92.5381225979806
2022-04-25 20:00:00,92.02985237970694
2022-04-26 00:00:00,91.23135877681375
2022-04-26 04:00:00,90.73960173322922
2022-04-26 08:00:00,91.6650038509313
2022-04-26 12:00:00,92.00375496059098
2022-04-26 16:00:00,91.48399475682393
2022-04-26 20:00:00,92.0072621899373
2022-04-27 00:00:00,92.11433973928533
2022-04-27 04:00:00,93.09298472981823
2022-04-27 08:00:00,92.40093163594088
2022-04-27 12:00:00,92.08326948934311
2022-04-27 16:00:00,91.70116133621094
2022-04-27 20:00:00,90.24764638807883
2022-04-28 00:00:00,90.55376666514341
2022-04-28 04:00:00,90.82482193732329
2022-04-28 08:00:00,90.83993539396576
2022-04-28 12:00:00,90.61534826059061
2022-04-28 16:00:00,89.2099775185402
2022-04-28 20:00:00,88.79933219577484
2022-04-29 00:00:00,88.46661767924807
2022-04-29 04:00:00,87.67434041002645
2022-04-29 08:00:00,87.52305469836044
2022-04-29 12:00:00,87.93710555517498
2022-04-29 16:00:00,89.83329145638551
2022-04-29 20:00:00,90.01786926921734
2022-04-30 00:00:00,90.28541965994012
2022-04-30 04:00:00,90.22097374417395
2022-04-30 08:00:00,88.3122025288749
2022-04-30 12:00:00,88.29568865342569
2022-04-30 16:00:00,88.36591886336672
2022-04-30 20:00:00,90.839160975852
2022-05-01 00:00:00,90.65680001107087
2022-05-01 04:00:00,90.96834735340448
2022-05-01 08:00:00,90.94363558369925
2022-05-01 12:00:00,89.78495754607971
2022-05-01 16:00:00,90.93778036059473
2022-05-01 20:00:00,91.6997133932815
2022-05-02 00:00:00,92.50074534032456
2022-05-02 04:00:00,91.60135788552981
2022-05-02 08:00:00,93.01415219646591
2022-05-02 12:00:00,91.62230113367363
2022-05-02 16:00:00,92.21915822747391
2022-05-02 20:00:00,94.41961385328388
2022-05-03 00:00:00,93.43907752815319
2022-05-03 04:00:00,92.88277979855042
2022-05-03 08:00:00,92.99243116363807
2022-05-03 12:00:00,92.49895550952186
2022-05-03 16:00:00,90.95829207845573
2022-05-03 20:00:00,91.03685505326176
2022-05-04 00:00:00,89.98455133953566
2022-05-04 04:00:00,90.46814377017083
2022-05-04 08:00:00,89.55871953593703
2022-05-04 12:00:00,91.11865394095457
2022-05-04 16:00:00,90.34540064861834
2022-05-04 20:00:00,90.03333913241266
2022-05-05 00:00:00,90.85685634978232
2022-05-05 04:00:00,89.63599203334837
2022-05-05 08:00:00,89.8734519679525
2022-05-05 12:00:00,91.19059472223493
2022-05-05 16:00:00,89.59311148767371
2022-05-05 20:00:00,89.78774534620601
2022-05-06 00:00:00,90.05762814045443
2022-05-06 04:00:00,90.84945101223174
2022-05-06 08:00:00,89.62250030135365
2022-05-06 12:00:00,88.31204368826938
2022-05-06 16:00:00,88.84398525388629
2022-05-06 20:00:00,89.15096992711946
2022-05-07 00:00:00,89.41146277746535
2022-05-07 04:00:00,89.76791098696232
2022-05-07 08:00:00,89.09788626538383
2022-05-07 12:00:00,89.34013996254482
2022-05-07 16:00:00,89.64321243584351
2022-05-07 20:00:00,88.93886101781715
2022-05-08 00:00:00,90.8146355289619
2022-05-08 04:00:00,91.29846844987368
2022-05-08 08:00:00,90.11716495267103
2022-05-08 12:00:00,90.78371856130487
2022-05-08 16:00:00,89.81903689107756
2022-05-08 20:00:00,90.61612149482
2022-05-09 00:00:00,91.78471707382741
2022-05-09 04:00:00,90.9740347554757
2022-05-09 08:00:00,91.94741088472001
2022-05-09 12:00:00,92.37019181165651
2022-05-09 16:00:00,93.20225197165101
2022-05-09 20:00:00,95.10904495430495
2022-05-10 00:00:00,94.87365683830208
2022-05-10 04:00:00,94.12992067394458
2022-05-10 08:00:00,93.25040624431907
2022-05-10 12:00:00,92.44459595935362
2022-05-10 16:00:00,92.37749424993953
2022-05-10 20:00:00,92.72864622475618
2022-05-11 00:00:00,93.0153370240862
2022-05-11 04:00:00,93.85252027312221
2022-05-11 08:00:00,93.87552216500012
2022-05-11 12:00:00,95.33905624215744
2022-05-11 16:00:00,95.08439940891948
2022-05-11 20:00:00,97.8145685755091
2022-05-12 00:00:00,98.45023592327411
2022-05-12 04:00:00,97.60307836685782
2022-05-12 08:00:00,96.54218586879671
2022-05-12 12:00:00,97.03465828403989
2022-05-12 16:00:00,96.82119549871405
2022-05-12 20:00:00,97.54519599280613
2022-05-13 00:00:00,98.02843361737969
2022-05-13 04:00:00,97.96560470472281
2022-05-13 08:00:00,97.1288109866544
2022-05-13 12:00:00,95.62396376196854
2022-05-13 16:00:00,95.18744880990153
2022-05-13 20:00:00,96.053847604225
2022-05-14 00:00:00,96.27794134835518
2022-05-14 04:00:00,95.04220256964321
2022-05-14 08:00:00,95.22538349549438
2022-05-14 12:00:00,95.62070087522324
2022-05-14 16:00:00,94.74684343902209
2022-05-14 20:00:00,94.91056854496762
2022-05-15 00:00:00,94.97877726341362
2022-05-15 04:00:00,93.845806965583
2022-05-15 08:00:00,94.21359432593128
2022-05-15 12:00:00,94.78437885229951
2022-05-15 16:00:00,95.87743009547479
2022-05-15 20:00:00,96.9412321475097
2022-05-16 00:00:00,95.5735627795526
2022-05-16 04:00:00,94.64573773963748
2022-05-16 08:00:00,95.17077300684615
2022-05-16 12:00:00,95.69455895775835
2022-05-16 16:00:00,96.2196066440644
2022-05-16 20:00:00,100.08233813471912
2022-05-17 00:00:00,100.66322864541229
2022-05-17 04:00:00,101.80879428559288
2022-05-17 08:00:00,102.7727960490861
2022-05-17 12:00:00,103.43418730039188
2022-05-17 16:00:00,103.12891805575153
2022-05-17 20:00:00,103.8978872762448
2022-05-18 00:00:00,103.13506206170725
2022-05-18 04:00:00,102.90824345496723
2022-05-18 08:00:00,102.43287990713812
2022-05-18 12:00:00,102.52475404652444
2022-05-18 16:00:00,104.84941261319796
2022-05-18 20:00:00,102.9921474206062
2022-05-19 00:00:00,103.68840761098073
2022-05-19 04:00:00,102.08569173979107
2022-05-19 08:00:00,101.62375987400164
2022-05-19 12:00:00,102.72271047096899
2022-05-19 16:00:00,102.79699049006446
2022-05-19 20:00:00,101.72924571213515
2022-05-20 00:00:00,101.02394200287519
2022-05-20 04:00:00,101.71353975180986
2022-05-20 08:00:00,100.99317312009273
2022-05-20 12:00:00,101.2196317096747
2022-05-20 16:00:00,101.2752035495785
2022-05-20 20:00:00,100.6336032019727
2022-05-21 00:00:00,102.78754729129803
2022-05-21 04:00:00,103.43146631361604
2022-05-21 08:00:00,101.41632372695844
2022-05-21 12:00:00,101.61277804172786
2022-05-21 16:00:00,100.96099157695946
2022-05-21 20:00:00,101.8234249117557
2022-05-22 00:00:00,101.04090417332299
2022-05-22 04:00:00,100.9361677318561
2022-05-22 08:00:00,101.45115501083654
2022-05-22 12:00:00,102.32691020500666
2022-05-22 16:00:00,101.13661379795089
2022-05-22 20:00:00,100.81211256210993
2022-05-23 00:00:00,100.34716725094898
2022-05-23 04:00:00,99.70383801837528
2022-05-23 08:00:00,101.47929225865637
2022-05-23 12:00:00,101.89427396961732
2022-05-23 16:00:00,100.64339001528228
2022-05-23 20:00:00,101.57125196233704
2022-05-24 00:00:00,103.70340815934969
2022-05-24 04:00:00,104.74587341990085
2022-05-24 08:00:00,103.23650345394684
2022-05-24 12:00:00,102.76226938108057
2022-05-24 16:00:00,104.03918053026719
2022-05-24 20:00:00,103.34151106464842
2022-05-25 00:00:00,103.79533049279466
2022-05-25 04:00:00,104.57996454622398
2022-05-25 08:00:00,103.66303407464589
2022-05-25 12:00:00,103.6135087185841
2022-05-25 16:00:00,100.38224137851503
2022-05-25 20:00:00,99.36785373718074
2022-05-26 00:00:00,99.12528558578758
2022-05-26 04:00:00,97.88750240382272
2022-05-26 08:00:00,99.52991370775437
2022-05-26 12:00:00,98.10977232979373
2022-05-26 16:00:00,97.67972784309676
2022-05-26 20:00:00,97.82046842038284
2022-05-27 00:00:00,99.27174170944896
2022-05-27 04:00:00,97.84587955826952
2022-05-27 08:00:00,99.01904331042446
2022-05-27 12:00:00,99.03927637144406
2022-05-27 16:00:00,98.06776772039612
2022-05-27 20:00:00,98.53987119465938
2022-05-28 00:00:00,98.74893089023286
2022-05-28 04:00:00,98.15871401307406
2022-05-28 08:00:00,98.23851609806408
2022-05-28 12:00:00,97.86320250120232
2022-05-28 16:00:00,97.98671984645357
2022-05-28 20:00:00,98.65885052097461
2022-05-29 00:00:00,100.25486733711998
2022-05-29 04:00:00,99.02705183829312
2022-05-29 08:00:00,101.17008521294939
2022-05-29 12:00:00,99.22799741342688
2022-05-29 16:00:00,99.0862123183913
2022-05-29 20:00:00,99.68452952487587
2022-05-30 00:00:00,99.9755213926109
2022-05-30 04:00:00,99.3628218727903
2022-05-30 08:00:00,99.16469962243303
2022-05-30 12:00:00,98.6816986877742
2022-05-30 16:00:00,98.10233393082999
2022-05-30 20:00:00,98.96193602785101
2022-05-31 00:00:00,99.32895151381607
2022-05-31 04:00:00,98.64604191855541
2022-05-31 08:00:00,99.55564179398866
2022-05-31 12:00:00,99.87294131486527
2022-05-31 16:00:00,100.69580343370423
2022-05-31 20:00:00,101.33543227562785
2022-06-01 00:00:00,100.51643726470576
2022-06-01 04:00:00,99.9662562245088
2022-06-01 08:00:00,100.72354982963205
2022-06-01 12:00:00,101.34392009506553
2022-06-01 16:00:00,101.33301850110136
2022-06-01 20:00:00,101.46034588441015
2022-06-02 00:00:00,102.74801078019857
2022-06-02 04:00:00,102.16643939136276
2022-06-02 08:00:00,102.72353677253278
2022-06-02 12:00:00,102.5313441200989
2022-06-02 16:00:00,102.32366291687167
2022-06-02 20:00:00,103.43243976885887
2022-06-03 00:00:00,104.2678561178469
2022-06-03 04:00:00,105.09136575384754
2022-06-03 08:00:00,106.40684456100186
2022-06-03 12:00:00,106.43784840263461
2022-06-03 16:00:00,107.12980137392958
2022-06-03 20:00:00,106.82953461733614
2022-06-04 00:00:00,107.16370096982457
2022-06-04 04:00:00,107.0435579154569
2022-06-04 08:00:00,107.1505538804496
2022-06-04 12:00:00,107.75571090588652
2022-06-04 16:00:00,106.94749022265304
2022-06-04 20:00:00,109.0498774983385
2022-06-05 00:00:00,108.05386011683882
2022-06-05 04:00:00,106.84967150405107
2022-06-05 08:00:00,108.01778237755116
2022-06-05 12:00:00,108.81944507151408
2022-06-05 16:00:00,109.45356488856623
2022-06-05 20:00:00,110.0919103978305
2022-06-06 00:00:00,110.0896636249836
2022-06-06 04:00:00,109.20240925349778
2022-06-06 08:00:00,109.28821381169149
2022-06-06 12:00:00,108.62105210017938
2022-06-06 16:00:00,109.60617183359713
2022-06-06 20:00:00,109.469114452095
2022-06-07 00:00:00,108.65361725530249
2022-06-07 04:00:00,108.34223141364949
2022-06-07 08:00:00,108.76516286792513
2022-06-07 12:00:00,108.21143831512114
2022-06-07 16:00:00,107.39921791955472
2022-06-07 20:00:00,107.65290513104662
2022-06-08 00:00:00,107.90787170215535
2022-06-08 04:00:00,107.41092852678422
2022-06-08 08:00:00,106.9498902211659
2022-06-08 12:00:00,107.19194015852354
2022-06-08 16:00:00,105.7538558170262
2022-06-08 20:00:00,104.35639204264963
2022-06-09 00:00:00,103.64794782139721
2022-06-09 04:00:00,103.44450066968535
2022-06-09 08:00:00,103.76540823528337
2022-06-09 12:00:00,105.25076445223291
2022-06-09 16:00:00,106.11842407543494
2022-06-09 20:00:00,105.96848554547151
2022-06-10 00:00:00,105.95946933756883
2022-06-10 04:00:00,104.966939972931
2022-06-10 08:00:00,104.95842683693863
2022-06-10 12:00:00,104.6797681980185
2022-06-10 16:00:00,105.01248675835657
2022-06-10 20:00:00,104.19525581480424
2022-06-11 00:00:00,104.72460232904544
2022-06-11 04:00:00,106.26734124204799
2022-06-11 08:00:00,106.16858109359116
2022-06-11 12:00:00,106.58029281569009
2022-06-11 16:00:00,107.2804368074012
2022-06-11 20:00:00,106.88921633551536
2022-06-12 00:00:00,107.12330881732579
2022-06-12 04:00:00,107.14590121810757
2022-06-12 08:00:00,107.25357731665642
2022-06-12 12:00:00,106.49056753280095
2022-06-12 16:00:00,106.52507770705988
2022-06-12 20:00:00,107.03307599830534
2022-06-13 00:00:00,108.49421960610037
2022-06-13 04:00:00,109.46349043218558
2022-06-13 08:00:00,111.62667288969715
2022-06-13 12:00:00,110.86932532680909
2022-06-13 16:00:00,111.75164596352975
2022-06-13 20:00:00,111.94498796926811
2022-06-14 00:00:00,114.1447909024858
2022-06-14 04:00:00,113.34649261713064
2022-06-14 08:00:00,112.51677077494986
2022-06-14 12:00:00,111.92737812950584
2022-06-14 16:00:00,109.81348240519604
2022-06-14 20:00:00,109.29772738351527
2022-06-15 00:00:00,108.54859472196156
2022-06-15 04:00:00,108.70898850843777
2022-06-15 08:00:00,109.06074448421495
2022-06-15 12:00:00,110.94691532343084
2022-06-15 16:00:00,111.90733916161687
2022-06-15 20:00:00,111.34043550595447
2022-06-16 00:00:00,110.45202083460612
2022-06-16 04:00:00,110.95394000611263
2022-06-16 08:00:00,109.64370679909199
2022-06-16 12:00:00,111.48516556494634
2022-06-16 16:00:00,112.67460568566763
2022-06-16 20:00:00,112.21543003356291
2022-06-17 00:00:00,110.51229550447204
2022-06-17 04:00:00,111.87616787863746
2022-06-17 08:00:00,111.77162803338483
2022-06-17 12:00:00,113.01944434535831
2022-06-17 16:00:00,111.43501668656393
2022-06-17 20:00:00,110.84564166361015
2022-06-18 00:00:00,110.86088536332835
2022-06-18 04:00:00,110.91786595709307
2022-06-18 08:00:00,110.47780048561384
2022-06-18 12:00:00,111.11065041796134
2022-06-18 16:00:00,110.05302998857876
2022-06-18 20:00:00,109.92065050355745
2022-06-19 00:00:00,110.05094613526936
2022-06-19 04:00:00,110.5753849693281
2022-06-19 08:00:00,111.29699984741698
2022-06-19 12:00:00,110.18235775557912
2022-06-19 16:00:00,108.6582435848435
2022-06-19 20:00:00,109.945920406742
2022-06-20 00:00:00,110.2882344187216
2022-06-20 04:00:00,109.54974788216505
2022-06-20 08:00:00,111.11089985768756
2022-06-20 12:00:00,111.23657449198043
2022-06-20 16:00:00,112.42587167604425
2022-06-20 20:00:00,112.50339015745436
2022-06-21 00:00:00,114.57413808233636
2022-06-21 04:00:00,116.33947892477956
2022-06-21 08:00:00,116.10051477630049
2022-06-21 12:00:00,117.08208572725485
2022-06-21 16:00:00,117.73746167683998
2022-06-21 20:00:00,119.11609323437233
2022-06-22 00:00:00,118.16116977379222
2022-06-22 04:00:00,118.85722123379068
2022-06-22 08:00:00,119.92564572064026
2022-06-22 12:00:00,118.17690623421714
2022-06-22 16:00:00,117.00364772155136
2022-06-22 20:00:00,114.97441554379127
2022-06-23 00:00:00,114.7150087093467
2022-06-23 04:00:00,115.44255096514266
2022-06-23 08:00:00,116.9549080172387
2022-06-23 12:00:00,117.03900279765847
2022-06-23 16:00:00,118.67761834322977
2022-06-23 20:00:00,117.30751688501486
2022-06-24 00:00:00,115.61413444565972
2022-06-24 04:00:00,115.56858674676309
2022-06-24 08:00:00,115.9626521957024
2022-06-24 12:00:00,115.93995744760832
2022-06-24 16:00:00,113.88251534756844
2022-06-24 20:00:00,113.80339530805563
2022-06-25 00:00:00,112.50892580755078
2022-06-25 04:00:00,113.18859835638082
2022-06-25 08:00:00,113.56519660247768
2022-06-25 12:00:00,112.63531681615034
2022-06-25 16:00:00,112.13144989881363
2022-06-25 20:00:00,111.08223637692467
2022-06-26 00:00:00,111.02955727965151
2022-06-26 04:00:00,111.99469960015274
2022-06-26 08:00:00,111.0189735538172
2022-06-26 12:00:00,111.53302006933505
2022-06-26 16:00:00,111.01276245096261
2022-06-26 20:00:00,110.22988961870026
2022-06-27 00:00:00,110.1328592587457
2022-06-27 04:00:00,109.10761693632634
2022-06-27 08:00:00,108.56396763097915
2022-06-27 12:00:00,107.3760897383903
2022-06-27 16:00:00,109.3508148713067
2022-06-27 20:00:00,109.39607842327841
2022-06-28 00:00:00,108.70635291528583
2022-06-28 04:00:00,108.93033282602005
2022-06-28 08:00:00,108.82800477632921
2022-06-28 12:00:00,108.617035176796
2022-06-28 16:00:00,109.24120187683943
2022-06-28 20:00:00,110.00870958688674
2022-06-29 00:00:00,109.4882084392762
2022-06-29 04:00:00,108.92239019863152
2022-06-29 08:00:00,108.65733850147987
2022-06-29 12:00:00,106.3654173367443
2022-06-29 16:00:00,104.86022627454574
2022-06-29 20:00:00,106.23710054199027
2022-06-30 00:00:00,107.89206825549155
2022-06-30 04:00:00,107.65303221593516
2022-06-30 08:00:00,108.23958917899094
2022-06-30 12:00:00,108.56083933353446
2022-06-30 16:00:00,111.6497201419897
2022-06-30 20:00:00,112.77929505342428
2022-07-01 00:00:00,112.66137746194352
2022-07-01 04:00:00,111.71583702134309
2022-07-01 08:00:00,110.11939070108552
2022-07-01 12:00:00,110.33285433695275
2022-07-01 16:00:00,109.58650359166843
2022-07-01 20:00:00,108.17424988207077
2022-07-02 00:00:00,107.53767699782824
2022-07-02 04:00:00,106.46612899421383
2022-07-02 08:00:00,108.16327062928642
2022-07-02 12:00:00,109.05491038623585
2022-07-02 16:00:00,109.05693774491925
2022-07-02 20:00:00,110.54688188380925
2022-07-03 00:00:00,110.6342501914569
2022-07-03 04:00:00,109.78296599012862
2022-07-03 08:00:00,111.31609006739829
2022-07-03 12:00:00,111.86500011108294
2022-07-03 16:00:00,110.83775395675647
2022-07-03 20:00:00,110.65741527867287
2022-07-04 00:00:00,109.79179702528812
2022-07-04 04:00:00,108.41899729432379
2022-07-04 08:00:00,109.35517484185542
2022-07-04 12:00:00,111.27459148232555
2022-07-04 16:00:00,109.88602390850642
2022-07-04 20:00:00,110.45899314519698
2022-07-05 00:00:00,109.81835057607516
2022-07-05 04:00:00,109.34122519231046
2022-07-05 08:00:00,108.7588312680716
2022-07-05 12:00:00,107.90484049839178
2022-07-05 16:00:00,107.96336212633659
2022-07-05 20:00:00,107.14241200992556
2022-07-06 00:00:00,107.4228688357054
2022-07-06 04:00:00,107.38263072625627
2022-07-06 08:00:00,107.15368267938985
2022-07-06 12:00:00,106.25611901734825
2022-07-06 16:00:00,105.68934768677994
2022-07-06 20:00:00,106.45473891260568
2022-07-07 00:00:00,106.96565610023005
2022-07-07 04:00:00,105.99810085543152
2022-07-07 08:00:00,106.10743316086074
2022-07-07 12:00:00,106.86882028423253
2022-07-07 16:00:00,105.20941500311116
2022-07-07 20:00:00,105.76277519549109
2022-07-08 00:00:00,105.11015143654525
2022-07-08 04:00:00,105.69075010513839
2022-07-08 08:00:00,104.93749094859588
2022-07-08 12:00:00,103.14260884793136
2022-07-08 16:00:00,101.5250664100482
2022-07-08 20:00:00,101.58315135670959
2022-07-09 00:00:00,101.85287385843107
2022-07-09 04:00:00,100.95855723332664
2022-07-09 08:00:00,101.60714969210403
2022-07-09 12:00:00,99.95562962983507
2022-07-09 16:00:00,99.89954983118776
2022-07-09 20:00:00,98.6985336314253
2022-07-10 00:00:00,98.05669752362314
2022-07-10 04:00:00,98.11409619493955
2022-07-10 08:00:00,97.2636828296556
2022-07-10 12:00:00,96.88912728542579
2022-07-10 16:00:00,97.90542009464022
2022-07-10 20:00:00,97.33852822511707
2022-07-11 00:00:00,98.18422033718221
2022-07-11 04:00:00,97.06451348252459
2022-07-11 08:00:00,97.60431766043988
2022-07-11 12:00:00,99.05588628109777
2022-07-11 16:00:00,96.59424178097048
2022-07-11 20:00:00,95.80734652550001
2022-07-12 00:00:00,96.39441865268054
2022-07-12 04:00:00,96.20137326663756
2022-07-12 08:00:00,96.58251914000886
2022-07-12 12:00:00,95.98853395329304
2022-07-12 16:00:00,96.08512374076594
2022-07-12 20:00:00,95.93944650537387
2022-07-13 00:00:00,97.11722856703366
2022-07-13 04:00:00,97.38164941033489
2022-07-13 08:00:00,97.72925207241009
2022-07-13 12:00:00,97.32737510628762
2022-07-13 16:00:00,96.84976888221513
2022-07-13 20:00:00,96.4272106943955
2022-07-14 00:00:00,96.8316628367738
2022-07-14 04:00:00,96.42067835595354
2022-07-14 08:00:00,96.72045321284996
2022-07-14 12:00:00,98.80585401149538
2022-07-14 16:00:00,99.68697871492708
2022-07-14 20:00:00,99.37095518275923
2022-07-15 00:00:00,100.5821691049232
2022-07-15 04:00:00,100.18409373190163
2022-07-15 08:00:00,98.15596919672377
2022-07-15 12:00:00,97.15788288580637
2022-07-15 16:00:00,95.29709096478052
2022-07-15 20:00:00,94.95557748073921
2022-07-16 00:00:00,94.98399585992875
2022-07-16 04:00:00,96.67043317220406
2022-07-16 08:00:00,97.00736054596821
2022-07-16 12:00:00,96.79826001715935
2022-07-16 16:00:00,97.63766559834283
2022-07-16 20:00:00,95.43653028933494
2022-07-17 00:00:00,95.68214484744352
2022-07-17 04:00:00,96.46301004133048
2022-07-17 08:00:00,94.99442379555065
2022-07-17 12:00:00,96.14817783875756
2022-07-17 16:00:00,96.49667424625198
2022-07-17 20:00:00,96.09138633235118
2022-07-18 00:00:00,96.73416819845745
2022-07-18 04:00:00,99.01486105626186
2022-07-18 08:00:00,99.20672731132035
2022-07-18 12:00:00,99.46494789762069
2022-07-18 16:00:00,99.01558699808045
2022-07-18 20:00:00,98.17574262861567
2022-07-19 00:00:00,99.0160784451599
2022-07-19 04:00:00,98.16999461925103
2022-07-19 08:00:00,98.25156085647042
2022-07-19 12:00:00,97.7839034097053
2022-07-19 16:00:00,98.2728832354517
2022-07-19 20:00:00,98.61654534073865
2022-07-20 00:00:00,99.66408528499655
2022-07-20 04:00:00,99.16406888614179
2022-07-20 08:00:00,98.90419395084842
2022-07-20 12:00:00,97.93543023506612
2022-07-20 16:00:00,97.50113697499
2022-07-20 20:00:00,97.88843746803487
2022-07-21 00:00:00,98.65542608468022
2022-07-21 04:00:00,97.7432607605026
2022-07-21 08:00:00,98.62286668060825
2022-07-21 12:00:00,99.9885045394132
2022-07-21 16:00:00,100.4119394426369
2022-07-21 20:00:00,102.29873525519497
2022-07-22 00:00:00,101.53494605609139
2022-07-22 04:00:00,100.30029135277998
2022-07-22 08:00:00,98.5315711038757
2022-07-22 12:00:00,100.03761541536488
2022-07-22 16:00:00,100.70198107171895
2022-07-22 20:00:00,100.65639640080848
2022-07-23 00:00:00,100.94636502712831
2022-07-23 04:00:00,99.83087597982993
2022-07-23 08:00:00,102.28662795944676
2022-07-23 12:00:00,102.42584914142199
2022-07-23 16:00:00,102.54524393602689
2022-07-23 20:00:00,103.28101055992556
2022-07-24 00:00:00,103.77201979166229
2022-07-24 04:00:00,104.00590381594141
2022-07-24 08:00:00,103.22542936049611
2022-07-24 12:00:00,103.7068977176321
2022-07-24 16:00:00,105.59892221410713
2022-07-24 20:00:00,106.95434226026211
2022-07-25 00:00:00,108.55752888690151
2022-07-25 04:00:00,108.05631321047031
2022-07-25 08:00:00,107.07670839021173
2022-07-25 12:00:00,106.9609214701121
2022-07-25 16:00:00,107.02664638240078
2022-07-25 20:00:00,108.13083790087173
2022-07-26 00:00:00,106.44837327115692
2022-07-26 04:00:00,107.98792359061753
2022-07-26 08:00:00,107.83991569203855
2022-07-26 12:00:00,107.42303462209112
2022-07-26 16:00:00,106.42093024683095
2022-07-26 20:00:00,104.7760735749652
2022-07-27 00:00:00,105.6092441589271
2022-07-27 04:00:00,105.6925621261155
2022-07-27 08:00:00,104.41260122637446
2022-07-27 12:00:00,103.12752245431082
2022-07-27 16:00:00,102.80173775502071
2022-07-27 20:00:00,104.48075928031008
2022-07-28 00:00:00,104.23116792894649
2022-07-28 04:00:00,102.73802497582838
2022-07-28 08:00:00,102.50228191174244
2022-07-28 12:00:00,102.23955834199477
2022-07-28 16:00:00,99.55267169905319
2022-07-28 20:00:00,99.50837683253539
2022-07-29 00:00:00,99.28744230232671
2022-07-29 04:00:00,99.99364866714012
2022-07-29 08:00:00,101.85260476208546
2022-07-29 12:00:00,102.98916979163324
2022-07-29 16:00:00,102.7302811010784
2022-07-29 20:00:00,101.63375519233672
2022-07-30 00:00:00,104.21711499558658
2022-07-30 04:00:00,104.28633342960107
2022-07-30 08:00:00,104.31026272151402
2022-07-30 12:00:00,104.29613763440402
2022-07-30 16:00:00,104.50422239517188
2022-07-30 20:00:00,104.36986198324793
2022-07-31 00:00:00,103.80619997636768
2022-07-31 04:00:00,103.2693410351273
2022-07-31 08:00:00,103.24658776491131
2022-07-31 12:00:00,102.71316299377756
2022-07-31 16:00:00,102.01031721110037
2022-07-31 20:00:00,102.12674743879226
